Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score_SMA_5,Score
1997/05/15,2.4375,2.5,1.927083,1.958333,72156.0,0,0,0,0,,,2.7013890000000003,,1.555555,,11.52061856976843,,,,,,,,,0.0
1997/05/16,1.96875,1.979167,1.708333,1.729167,14700.0,0,0,0,0,,,2.388889333333333,,1.5451383333333335,,11.52061856976843,,,,,,,,,
1997/05/19,1.760417,1.770833,1.625,1.708333,6106.8,0,0,0,0,,,2.2083334444444445,,1.548610777777778,,11.52061856976843,,,,,,,,,
1997/05/20,1.729167,1.75,1.635417,1.635417,5467.2,0,0,0,0,,,2.1032986666666664,,1.5512151666666667,,11.52061856976843,,,,,,,,,
1997/05/21,1.635417,1.645833,1.375,1.427083,18853.2,0,0,0,0,,,2.033333266666667,,1.4833332666666668,,11.52061856976843,,1.6916666,,,,,,,
1997/05/22,1.4375,1.447917,1.3125,1.395833,11776.8,0,0,0,0,,,1.9479166666666667,,1.4444443333333332,,11.52061856976843,,1.5791666000000002,,,,,,,
1997/05/23,1.40625,1.520833,1.333333,1.5,15937.2,0,0,0,0,,,1.9037698095238096,,1.4186506666666667,,11.52061856976843,,1.5333332,,,,,,,
1997/05/27,1.510417,1.645833,1.458333,1.583333,8697.6,0,0,0,0,,,1.8845485416666667,,1.4131942916666667,,11.52061856976843,,1.5083331999999998,,,,,,,
1997/05/28,1.625,1.635417,1.53125,1.53125,4574.4,0,0,0,0,,,1.8607252962962961,,1.4185955185185186,,11.52061856976843,,1.4874998000000001,,,,,,,
1997/05/29,1.541667,1.541667,1.479167,1.505208,3472.8,0,0,0,0,,,1.8317708333333331,,1.4213540333333334,,11.52061856976843,,1.5031248000000001,1.5973957,,,,,,
1997/05/30,1.5,1.510417,1.479167,1.5,2594.4,0,0,0,0,,,1.8041351212121213,,1.4253471212121214,,11.52061856976843,,1.5239582,1.5515624000000001,,,,,,
1997/06/02,1.510417,1.53125,1.5,1.510417,591.6,0,0,0,0,,,1.7825521111111111,,1.4301214444444446,,11.52061856976843,,1.5260415999999999,1.5296874,,,,,,
1997/06/03,1.53125,1.53125,1.479167,1.479167,1183.2,0,0,0,0,,,1.764556641025641,,1.4312232564102563,,11.52061856976843,,1.5052084000000001,1.5067708,,,,,,
1997/06/04,1.479167,1.489583,1.395833,1.416667,3080.4,0,0,0,0,2.0293521810278317,,1.747643857142857,,1.424727142857143,,11.52061856976843,,1.4822918,1.4848957999999999,,,,,,
1997/06/05,1.416667,1.541667,1.375,1.541667,5672.4,0,0,0,0,13.242496524941144,,1.7413194888888888,,1.417708288888889,,11.52061856976843,,1.4895836,1.4963542,,,,,,
1997/06/06,1.515625,1.708333,1.510417,1.65625,7807.2,0,0,0,0,36.501564515274154,19.16688381413124,1.7464192708333333,,1.4182942708333333,,11.52061856976843,,1.5208336,1.5223959,,,,,,
1997/06/09,1.65625,1.708333,1.65625,1.6875,2352.0,0,0,0,0,43.75000754423322,33.19229489221045,1.7458128823529413,,1.4308619411764707,,11.52061856976843,,1.5562501999999998,1.5411459,,,,,,
1997/06/10,1.708333,1.708333,1.53125,1.583333,5458.8,0,0,0,0,29.952647402638746,33.43616834161849,1.7479744814814815,,1.430844925925926,,11.52061856976843,,1.5770834,1.5411458999999998,,,,,,
1997/06/11,1.59375,1.604167,1.53125,1.541667,1188.0,0,0,0,0,23.880506983335614,29.152774378527205,1.7418676666666668,,1.4337536666666666,,11.52061856976843,,1.6020834000000002,1.5421875999999999,,,,,,
1997/06/12,1.583333,1.645833,1.552083,1.604167,1632.0,0,0,0,0,33.41207867258869,30.61643460705477,1.7394965,1.58845485,1.4374132,,11.52061856976843,,1.6145834000000001,1.5520835,1.5747396,,,,,
1997/06/13,1.625,1.625,1.583333,1.583333,693.6,0,0,0,0,28.05459347573127,28.82027408562202,1.6863715,1.5618923500000002,1.4374132000000002,,11.52061856976843,,1.6,1.5604168,1.5559896,,,,,
1997/06/16,1.604167,1.604167,1.5625,1.572917,913.2,0,0,0,0,26.232058032364257,28.584217773605605,1.6636284333333333,1.5506076333333334,1.4375868333333333,,11.52061856976843,,1.5770834,1.5666668,1.5481771,,,,,
1997/06/17,1.598958,1.598958,1.494792,1.505208,4706.4,0,0,0,0,15.543546498259445,21.34651190752043,1.65312495,1.5421875,1.4312500499999998,,11.52061856976843,,1.5614584,1.5692709,1.53802085,,,,,
1997/06/18,1.520833,1.536458,1.5,1.510417,2464.8,0,0,0,0,16.36502843332211,18.672884522226415,1.6413193833333335,1.5342881833333333,1.4272569833333333,,11.52061856976843,,1.5552084000000002,1.5786459000000002,1.53177085,,,,,
1997/06/19,1.510417,1.53125,1.5,1.510417,1003.2,0,0,0,0,16.36502843332211,16.15519403756882,1.63090275,1.5358507000000001,1.44079865,,11.52061856976843,,1.5364584,1.5755209000000001,1.53593755,,,,,
1997/06/20,1.53125,1.552083,1.5,1.526042,3387.6,0,0,0,0,19.00048086965693,17.690105770508396,1.6337673,1.54288195,1.4519966,-0.4557285000000002,11.52061856976843,-484.7783561199901,1.5250001999999998,1.5625000999999998,1.542448,,,,,31669.24595654534
1997/06/23,1.541667,1.541667,1.479167,1.5,1047.6,0,0,0,0,14.981963864523655,16.438570319288097,1.6302951,1.54565975,1.4610244,-0.20833349999999995,,,1.5104167999999998,1.5437501,1.542448,,,,,
1997/06/24,1.505208,1.526042,1.479167,1.510417,751.2,0,0,0,0,16.716844237656872,16.931148509621053,1.6203993,1.5427952,1.4651911,-0.08333250000000025,,,1.5114585999999999,1.5364585,1.5388022,,,,,
