Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score
2020/07/28,28.5,29.0,27.95,28.2,1282.0,240.0,0.0,0.0,14.5,,,29.433333333333334,,27.333333333333332,,11.012892525638144,,,,,,,,0.0
2020/07/29,28.2,28.9,28.15,28.7,940.0,320.0,0.0,0.0,14.8,,,29.383333333333333,,27.583333333333332,,11.012892525638144,,,,,,,,
2020/07/30,28.75,29.4,28.6,29.3,1180.0,253.0,0.0,0.0,15.0,,,29.555555555555554,,27.822222222222223,,11.012892525638144,,,,,,,,
2020/07/31,29.4,29.7,29.0,29.1,885.0,2.0,0.0,59.0,13.8,,,29.65833333333333,,28.008333333333333,,11.012892525638144,,,,,,,,
2020/08/03,29.5,29.8,28.4,28.5,1939.0,-412.0,0.0,-59.0,13.3,,,29.78666666666667,,27.906666666666666,,11.012892525638144,,28.76,,,,,,
2020/08/04,28.6,29.1,28.5,28.85,922.0,261.0,0.0,2.0,13.5,,,29.724999999999998,,27.958333333333332,,11.012892525638144,,28.889999999999997,,,,,,
2020/08/05,28.95,29.65,28.95,29.6,1025.0,201.0,0.0,0.0,13.6,,,29.77857142857143,,28.064285714285713,,11.012892525638144,,29.070000000000004,,,,,,
2020/08/06,29.7,30.9,29.7,30.2,1458.0,114.0,0.0,-10.0,13.7,,,29.989583333333332,,28.18958333333333,,11.012892525638144,,29.25,,,,,,
2020/08/07,30.3,30.8,30.1,30.7,1023.0,346.0,0.0,0.0,14.1,,,30.127777777777776,,28.37222222222222,,11.012892525638144,,29.57,,,,,,
2020/08/10,31.0,32.6,30.9,31.9,3450.0,279.0,0.0,0.0,14.3,,,30.464999999999996,,28.544999999999998,,11.012892525638144,,30.25,29.505000000000003,,,,,
2020/08/11,32.2,32.65,30.2,30.9,2800.0,-252.0,0.0,-1.0,14.1,,,30.759090909090904,,28.568181818181817,,11.012892525638144,,30.659999999999997,29.775,,,,,
2020/08/12,30.85,30.85,29.7,30.85,840.0,266.0,0.0,0.0,14.3,,,30.830555555555552,,28.630555555555556,,11.012892525638144,,30.910000000000004,29.990000000000002,,,,,
2020/08/13,31.0,31.35,30.65,31.0,485.0,-56.0,0.0,0.0,14.2,,,30.897435897435894,,28.75897435897436,,11.012892525638144,,31.07,30.160000000000004,,,,,
2020/08/14,30.9,32.1,30.9,31.55,1126.0,73.0,0.0,0.0,14.3,56.13869715413709,,31.027380952380952,,28.870238095238097,,11.012892525638144,,31.24,30.405,,,,,
2020/08/17,31.85,32.2,31.6,32.0,1859.0,567.0,0.0,156.0,14.8,64.85413013765765,,31.12777777777778,,29.034444444444443,,11.012892525638144,,31.26,30.755000000000003,,,,,
2020/08/18,32.5,32.65,31.75,32.0,1466.0,269.0,0.0,0.0,15.0,64.21004786738297,62.375485110643154,31.246875,,29.171875,,11.012892525638144,,31.48,31.070000000000004,,,,,
2020/08/19,32.05,32.3,31.2,31.2,830.0,118.0,0.0,87.0,15.1,41.831256103044865,49.978944543750366,31.330392156862747,,29.248039215686273,,11.012892525638144,,31.55,31.23,,,,,
2020/08/20,31.25,31.65,29.15,30.3,1655.0,213.0,0.0,-63.0,15.3,23.71900614574642,34.53820193152546,31.41574074074074,,29.17129629629629,,11.012892525638144,,31.410000000000004,31.240000000000002,,,,,
2020/08/21,30.15,31.1,30.15,31.0,628.0,66.0,0.0,33.0,15.4,35.38404597182235,33.446942906070824,31.43070175438596,,29.20438596491228,,11.012892525638144,,31.3,31.270000000000003,,,,,
2020/08/24,31.15,31.7,30.8,31.25,499.0,61.0,0.0,26.0,15.5,37.653426448324645,33.74092608038916,31.46666666666667,30.364166666666666,29.261666666666667,,11.012892525638144,,31.15,31.205000000000002,30.355,,,,
2020/08/25,31.3,32.3,31.3,31.7,961.0,101.0,0.0,15.0,15.6,46.41190772477894,41.461968019153844,31.633333333333336,30.53333333333333,29.43333333333333,,11.012892525638144,,31.089999999999996,31.285000000000004,30.529999999999994,,,,
2020/08/26,31.85,32.0,31.6,31.8,304.0,67.0,0.0,13.0,15.6,48.74432746682325,45.22293716027898,31.776666666666664,30.694166666666668,29.611666666666668,,11.012892525638144,,31.21,31.380000000000003,30.685000000000002,,,,
2020/08/27,31.95,32.15,31.1,31.45,667.0,-47.0,0.0,50.0,15.6,39.528761913799315,42.966045558477525,31.9125,30.817499999999995,29.722499999999997,,11.012892525638144,,31.439999999999998,31.425,30.792499999999997,,,,
2020/08/28,31.25,33.25,31.25,32.5,3902.0,285.0,0.0,58.0,15.8,54.846579160394796,49.927148961360125,32.130833333333335,30.97083333333333,29.810833333333335,,11.012892525638144,,31.74,31.52,30.9625,,,,
2020/08/31,33.3,35.75,33.3,35.75,9657.0,-84.0,0.0,-85.0,15.7,79.23713143312871,65.34992686488351,32.485,31.2725,30.060000000000002,,11.012892525638144,,32.64,31.895,31.325,,,,
2020/09/01,35.95,37.0,33.95,34.4,11768.0,-1454.0,0.0,82.0,14.7,45.49509025578083,56.36776513572414,32.9225,31.5875,30.252499999999998,3.249999999999993,11.012892525638144,-23.89743852459017,33.18,32.135,31.602500000000003,,,,66.25776058004868
