Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score
2000/01/04,75.5,76.5,74.5,75.5,16394,null,null,null,0.0,,,77.5,,73.5,,-0.3317959074557564,,,,,,,,0.0
2000/01/05,75.5,79.5,75.5,78.0,23859,null,null,null,0.0,,,79.58333333333334,,73.58333333333334,,-0.3317959074557564,,,,,,,,
2000/01/06,79.0,82.0,79.0,81.0,29462,null,null,null,0.0,,,80.94444444444444,,74.94444444444444,,-0.3317959074557564,,,,,,,,
2000/01/07,81.0,82.0,78.0,78.0,15886,null,null,null,0.0,,,81.54166666666667,,75.04166666666667,,-0.3317959074557564,,,,,,,,
2000/01/10,79.0,80.0,78.0,79.0,11734,null,null,null,0.0,,,81.43333333333334,,75.43333333333334,,-0.3317959074557564,,78.3,,,,,,
2000/01/11,80.5,84.0,80.0,81.5,42894,null,null,null,0.0,,,82.16666666666667,,75.83333333333333,,-0.3317959074557564,,79.5,,,,,,
2000/01/12,82.0,84.0,81.5,82.0,23641,null,null,null,0.0,,,82.57142857142857,,76.42857142857143,,-0.3317959074557564,,80.3,,,,,,
2000/01/13,84.5,87.5,84.5,87.5,51444,null,null,null,0.0,,,83.4375,,77.3125,,-0.3317959074557564,,81.6,,,,,,
2000/01/14,89.0,90.5,88.0,89.0,63900,null,null,null,0.0,,,84.35185185185185,,78.35185185185185,,-0.3317959074557564,,83.8,,,,,,
2000/01/15,91.0,91.0,88.0,88.5,25677,null,null,null,0.0,,,85.13333333333334,,79.13333333333334,,-0.3317959074557564,,85.7,82.0,,,,,
2000/01/17,89.5,91.5,89.0,90.0,22129,null,null,null,0.0,,,85.81818181818181,,79.9090909090909,,-0.3317959074557564,,87.4,83.45,,,,,
2000/01/18,90.5,90.5,87.5,88.5,12408,null,null,null,0.0,,,86.31944444444444,,80.40277777777779,,-0.3317959074557564,,88.7,84.5,,,,,
2000/01/19,88.0,88.5,86.0,86.0,12034,null,null,null,0.0,,,86.55128205128206,,80.7051282051282,,-0.3317959074557564,,88.4,85.0,,,,,
2000/01/20,86.0,87.5,85.0,87.5,12389,null,null,null,0.0,52.42670620413735,,86.73809523809523,,80.95238095238095,,-0.3317959074557564,,88.1,85.95,,,,,
2000/01/21,88.5,91.0,87.5,91.0,20387,null,null,null,0.0,71.88377777324676,,87.17777777777778,,81.31111111111112,,-0.3317959074557564,,88.6,87.15,,,,,
2000/01/24,91.0,92.5,91.0,91.0,24301,null,null,null,0.0,66.5264773162862,65.05114230604335,87.54166666666667,,81.85416666666667,,-0.3317959074557564,,88.8,88.1,,,,,
2000/01/25,91.0,91.0,89.0,89.0,11266,null,null,null,0.0,50.30643603449646,58.000081318181294,87.7843137254902,,82.19607843137254,,-0.3317959074557564,,88.9,88.8,,,,,
2000/01/26,89.0,90.5,89.0,89.0,16321,null,null,null,0.0,50.30643603449646,53.35531094567806,87.96296296296296,,82.51851851851852,,-0.3317959074557564,,89.5,88.95,,,,,
2000/01/27,90.0,91.5,89.5,90.0,19802,null,null,null,0.0,54.61552412840342,52.73223019294123,88.19298245614036,,82.82456140350878,,-0.3317959074557564,,90.0,89.05,,,,,
2000/01/28,92.0,96.0,92.0,95.5,42933,null,null,null,0.0,73.75647799970666,64.27350225688723,88.70833333333334,85.95833333333334,83.20833333333334,,-0.3317959074557564,,90.9,89.75,85.875,,,,
2000/01/29,95.0,95.5,92.5,93.0,15284,null,null,null,0.0,50.176221029111005,56.67639949373417,89.66666666666666,86.86666666666666,84.06666666666666,,-0.3317959074557564,,91.3,90.05,86.75,,,,
2000/01/31,93.0,94.5,93.0,93.5,12195,null,null,null,0.0,53.038115022131926,56.68032440837116,90.34166666666667,87.66666666666666,84.99166666666666,,-0.3317959074557564,,92.2,90.55,87.525,,,,
2000/02/01,95.0,96.5,94.5,95.0,22051,null,null,null,0.0,61.603097868462,56.236161311739934,91.025,88.4,85.775,,-0.3317959074557564,,93.4,91.45,88.225,,,,
2000/02/09,97.0,97.0,94.0,94.5,17896,null,null,null,0.0,54.703236343881684,56.0612391599908,91.76666666666667,89.19166666666666,86.61666666666666,,-0.3317959074557564,,94.3,92.15,89.05,,,,
2000/02/10,94.5,97.0,94.5,94.5,15039,null,null,null,0.0,54.703236343881684,56.49746911488619,92.60833333333332,90.00833333333333,87.40833333333333,,-0.3317959074557564,,94.1,92.5,89.825,,,,
2000/02/11,95.0,95.5,93.0,93.0,13655,null,null,null,0.0,42.430127413802275,47.733893340527544,93.13333333333334,90.60833333333333,88.08333333333334,7.25,-0.3317959074557564,42.10330992509363,94.1,92.7,90.4,,,,-49.156319376450234
2000/02/14,93.0,93.0,90.5,91.0,12387,null,null,null,0.0,28.583296532077917,37.31708158354616,93.58333333333334,91.05833333333334,88.53333333333333,2.5,,,93.6,92.9,90.85,,,,
