Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score_SMA_5,Score
2004/08/19,50.050049,52.082081,48.028027,50.220219,44659.096,0,0,0,0,,,54.164163,,46.05605499999999,,13.310399756550964,,,,,,,,,0.0
2004/08/20,50.555557,54.594597,50.300301,54.209209,22834.343,0,0,0,0,,,55.746580666666674,,47.39823066666666,,13.310399756550964,,,,,,,,,
2004/08/23,55.430431,56.796799,54.579578,54.754753,18256.126,0,0,0,0,,,56.36247522222222,,49.318761222222214,,13.310399756550964,,,,,,,,,
2004/08/24,55.675674,55.855858,51.836838,52.487488,15247.337,0,0,0,0,,,56.624960083333335,,49.33266458333333,,13.310399756550964,,,,,,,,,
2004/08/25,52.532532,54.054054,51.991993,53.053055,9188.602,0,0,0,0,,,56.31898706666666,,49.660326266666665,,13.310399756550964,,52.944944799999995,,,,,,,
2004/08/26,52.527527,54.02903,52.382381,54.00901,7094.898,0,0,0,0,,,56.119176333333336,,50.02140933333334,,13.310399756550964,,53.70270300000001,,,,,,,
2004/08/27,54.104103,54.364365,52.8979,53.128128,6211.782,0,0,0,0,,,55.949283904761906,,50.303636476190476,,13.310399756550964,,53.4864868,,,,,,,
2004/08/30,52.692692,52.797798,51.056057,51.056057,5196.798,0,0,0,0,,,55.627920708333335,,50.252543958333334,,13.310399756550964,,52.746747600000006,,,,,,,
2004/08/31,51.201202,51.906906,51.13113,51.236237,4917.877,0,0,0,0,,,55.24709992592592,,50.29659259259259,,13.310399756550964,,52.496497399999996,,,,,,,
2004/09/01,51.401402,51.536537,49.884884,50.175175,9138.253,0,0,0,0,,,54.940775099999996,,50.1549879,,13.310399756550964,,51.9209214,52.4329331,,,,,,
2004/09/02,49.644646,51.236237,49.51952,50.805805,15118.666,0,0,0,0,,,54.69499896969697,,50.03215296969697,,13.310399756550964,,51.2802804,52.491491700000005,,,,,,
2004/09/03,50.525524,50.920921,49.709709,50.055054,5152.442,0,0,0,0,,,54.423730166666665,,49.947586,,13.310399756550964,,50.6656656,52.0760762,,,,,,
2004/09/07,50.555557,51.051052,49.854855,50.840839,5847.547,0,0,0,0,,,54.22024674358974,,49.90439105128205,,13.310399756550964,,50.622622,51.6846848,,,,,,
2004/09/08,50.420422,51.566566,50.300301,51.201202,4985.609,0,0,0,0,18.1950519659326,,54.08229730952381,,49.89382202380953,,13.310399756550964,,50.615615000000005,51.5560562,,,,,,
2004/09/09,51.316315,51.406406,50.550552,51.206207,4061.734,0,0,0,0,11.660755252440694,,53.937493644444444,,49.91413617777778,,13.310399756550964,,50.8218214,51.3713714,,,,,,
2004/09/10,50.850849,53.333332,50.700703,52.717716,8698.892,0,0,0,0,25.74012361018479,20.169984894658366,53.99660108333333,,49.895624833333336,,13.310399756550964,,51.20420360000001,51.242242,,,,,,
2004/09/13,53.368366,54.259258,53.283283,53.803802,7844.148,0,0,0,0,42.794142271338245,28.426189377337092,54.04139450980392,,50.06683156862745,,13.310399756550964,,51.9539532,51.309809400000006,,,,,,
2004/09/14,53.778778,56.056057,53.448448,55.8008,10828.96,0,0,0,0,67.31448054272097,48.48792264342139,54.24517133333333,,50.201683111111116,,13.310399756550964,,52.94594540000001,51.7842837,,,,,,
2004/09/15,55.335335,57.172173,55.155155,56.056057,10713.076,0,0,0,0,60.46573209286692,58.785356748277316,54.45041563157894,,50.40742489473684,,13.310399756550964,,53.916916400000005,52.2662657,,,,,,
2004/09/16,56.226227,57.957958,55.880882,57.042042,9266.324,0,0,0,0,65.53439092839697,66.32304868825794,54.679763349999995,52.65548894999999,50.631214549999996,,13.310399756550964,,55.0840834,52.9529524,52.69294275,,,,,
2004/09/17,57.267265,58.803802,56.831833,58.803802,9472.518,0,0,0,0,77.54262267166717,70.96732159625145,54.97747760000001,53.057307449999996,51.1371373,,13.310399756550964,,56.301300600000005,53.752752099999995,53.1221219,,,,,
