Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score_SMA_5,Score
2014/09/17,465.864014,468.174011,452.421997,457.334015,21056.8,0,0,0,0,,,475.0620216666667,,443.5579936666666,,227.97980053999163,,,,,,,,,0.0
2014/09/18,456.859985,456.859985,413.104004,424.440002,34483.2,0,0,0,0,,,475.1429998333333,,415.63500483333326,,227.97980053999163,,,,,,,,,
2014/09/19,424.102997,427.834991,384.532013,394.79599,37919.7,0,0,0,0,,,465.32554744444445,,396.78489877777776,,227.97980053999163,,,,,,,,,
2014/09/20,394.673004,423.29599,389.882996,408.903992,36863.6,0,0,0,0,,,459.18765725000003,,391.07567374999996,,227.97980053999163,,,,,,,,,
2014/09/21,408.084991,412.425995,393.181,398.821014,26580.1,0,0,0,0,,,451.4943254,,389.30674059999996,,227.97980053999163,,416.8590026,,,,,,,
2014/09/22,399.100006,406.915985,397.130005,402.152008,24127.6,0,0,0,0,,,444.88726772222225,,389.80228705555555,,227.97980053999163,,405.8226012,,,,,,,
2014/09/23,402.09201,441.557007,396.196991,435.790985,45099.5,0,0,0,0,,,448.4569452380952,,388.2812429523809,,227.97980053999163,,408.0927978,,,,,,,
2014/09/24,435.751007,436.112,421.131989,423.204987,30627.7,0,0,0,0,,,447.62436912500004,,391.225626875,,227.97980053999163,,413.77459719999996,,,,,,,
2014/09/25,423.156006,423.519989,409.467987,411.574005,26814.4,0,0,0,0,,,445.54454985185185,,392.2896674074074,,227.97980053999163,,414.3085998,,,,,,,
2014/09/26,411.428986,414.937988,400.009003,404.424988,21460.8,0,0,0,0,,,443.12872600000003,,392.2135348,,227.97980053999163,,415.42939459999997,416.1441986,,,,,,
2014/09/27,403.556,406.622986,397.372009,399.519989,15029.3,0,0,0,0,,,440.1554453030303,,392.186912030303,,227.97980053999163,,414.90299079999994,410.362796,,,,,,
2014/09/28,399.471008,401.016998,374.332001,377.181,23613.3,0,0,0,0,,,437.71429680555553,,389.29564180555553,,227.97980053999163,,403.1809938,405.6368958,,,,,,
2014/09/29,376.928009,385.210999,372.23999,375.46701,32497.7,0,0,0,0,,,434.09091566666666,,387.40123274358973,,227.97980053999163,,393.6333984,403.7039978,,,,,,
2014/09/30,376.088013,390.97699,373.442993,386.944,34707.3,0,0,0,0,5.201093480103356,,431.7502782142857,,385.8907159285714,,227.97980053999163,,388.7073974,401.5079986,,,,,,
2014/10/01,387.427002,391.378998,380.779999,383.61499,26229.4,0,0,0,0,4.42710025697583,,429.3573926444445,,385.1419346444444,,227.97980053999163,,384.5453978,399.98739620000003,,,,,,
2014/10/02,383.988007,385.497009,372.946014,375.071991,21777.7,0,0,0,0,1.2442038134731694,3.3351960286330224,426.9218889166667,,383.9010226666666,,227.97980053999163,,379.6557982,397.2793945,,,,,,
2014/10/03,375.181,377.695007,357.859009,359.511993,30901.2,0,0,0,0,0.52403147642725,1.7249765981908924,424.44754256862745,,381.62366868627447,,227.97980053999163,,376.12199680000003,389.65149529999997,,,,,,
2014/10/04,359.891998,364.487,325.885986,328.865997,47236.5,0,0,0,0,0.5369989872639132,0.6000835016043322,421.8864202962963,,377.152648962963,,227.97980053999163,,366.8017942,380.2175963,,,,,,
2014/10/05,328.915985,341.800995,289.29599,320.51001,83308.096,0,0,0,0,4.019949781474107,1.6374690441289952,419.1401527368421,,371.2339477894737,,227.97980053999163,,353.51499620000004,371.1111968,,,,,,
2014/10/06,320.389008,345.134003,302.559998,330.07901,79011.8,0,0,0,0,6.718305864546189,4.168825229395391,416.60806220000006,391.7239146,366.839767,,227.97980053999163,,342.80780020000003,363.676599,389.9103988,,,,,
2014/10/07,330.584015,339.247009,320.481995,336.187012,49199.9,0,0,0,0,9.080742474628439,7.508273184014713,410.3918120833334,385.35701448333333,360.32221688333334,,227.97980053999163,,335.03080439999997,357.3433013,383.85304865,,,,,
2014/10/08,336.115997,354.364014,327.187988,352.940002,54736.3,0,0,0,0,17.439953659063484,13.01293060714151,405.2309478833334,381.0251480333333,356.8193481833333,,227.97980053999163,,333.7164062,354.9192015,380.27804865,,,,,
2014/10/09,352.747986,382.726013,347.687012,365.026001,83641.104,0,0,0,0,25.335756681082227,19.563930905984947,402.95568290000006,379.1630819,355.37048089999996,,227.97980053999163,,340.948407,353.8751006,378.7895492,,,,,
2014/10/10,364.687012,375.066986,352.963013,361.562012,43665.7,0,0,0,0,25.242829883240624,23.125839902944676,400.1820490666667,376.95489911666664,353.7277491666666,,227.97980053999163,,349.1588074,351.33690179999996,376.4224502,,,,,
2014/10/11,361.362,367.19101,355.950989,362.299011,13345.2,0,0,0,0,26.99954263296698,25.784768521774208,397.7986837166667,374.9717824666667,352.14488121666665,,227.97980053999163,,355.60280759999995,349.2053039,374.59635005,,,,,
2014/10/12,362.605988,379.433014,356.144012,378.549011,17552.8,0,0,0,0,42.23968229804327,34.521764944386476,396.9393021333334,373.43724978333336,349.9351974333333,42.35201999999998,227.97980053999163,-7940.489037351955,364.0752074,349.55300589999996,373.4162002,,,,,2095.386851860053
2014/10/13,377.92099,397.226013,368.897003,390.414001,35221.4,0,0,0,0,49.411128866884,43.328271912715906,394.1376190666667,371.48711701666673,348.8366149666666,64.48901299999994,,,371.5700072,352.6432067,371.147351,,,,,
2014/10/14,391.691986,411.697998,391.324005,400.869995,38491.5,0,0,0,0,51.31353108032613,51.09076434577264,393.13136853333333,370.21116738333336,347.2909662333333,79.18449350000003,,,378.738806,359.84360649999996,370.0306014,,,,,
2014/10/15,400.954987,402.22699,388.765991,394.77301,25267.1,0,0,0,0,46.32225670673479,48.56151603497623,392.1218852166667,369.2312342166667,346.3405832166667,58.029525000000035,,,385.3810056,367.2699065,369.19055165,,,,,
2014/10/16,394.518005,398.807007,373.070007,382.556,26990.0,0,0,0,0,37.32525462178924,41.39837426325945,391.5799698833333,368.1489181333333,344.71786638333333,30.242508499999985,,,389.4324034,372.5176055,368.09710225,,,,,
2014/10/17,382.756012,385.477997,375.389008,383.757996,13600.7,0,0,0,0,38.17274376878429,39.49457970252632,390.6403707666667,367.1674184166667,343.6944660666667,22.39698850000002,,,390.47420040000003,377.27470389999996,367.3090026,,,,,
2014/10/18,383.976013,395.15799,378.971008,391.441986,11416.8,0,0,0,0,43.81754418815112,41.448204602301196,390.3328197666667,367.3847681666667,344.43671656666663,35.12696800000003,,,390.6797974,381.1249023,368.0220519,,,,,
2014/10/19,391.253998,393.938995,386.457001,389.54599,5914.57,0,0,0,0,41.19021430505161,41.400259723394946,390.6754354666667,368.00183461666666,345.32823376666664,32.5634915,,,388.41499639999995,383.5769012,368.72600090000003,,,,,
2014/10/20,389.230988,390.084015,378.252014,382.845001,16419.0,0,0,0,0,33.33441694811308,37.62779661594079,390.38728645000003,367.9987854,345.61028435,25.361007500000085,,,386.02939460000005,385.7052001,368.52105094999996,,,,,
2014/10/21,382.42099,392.645996,380.834015,386.475006,14188.9,0,0,0,0,35.35310541786012,36.65722086193696,390.51761938333334,368.0684692333333,345.6193190833334,30.53552250000007,,,386.8131958,388.1227996,368.66405175,,,,,
