Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score_SMA_5,Score
1999/01/22,0.4375,0.488281,0.388021,0.410156,271468.8,0,0,0,0,,,0.5290793333333333,,0.32855933333333337,,0.6252974570937084,,,,,,,,,0.0
1999/01/25,0.442708,0.458333,0.410156,0.453125,51048.0,0,0,0,0,,,0.5088971666666666,,0.3604601666666667,,0.6252974570937084,,,,,,,,,
1999/01/26,0.458333,0.467448,0.411458,0.417969,34320.0,0,0,0,0,,,0.5020253333333333,,0.3657406666666667,,0.6252974570937084,,,,,,,,,
1999/01/27,0.419271,0.429688,0.395833,0.416667,24436.8,0,0,0,0,,,0.48849841666666666,,0.36935741666666666,,0.6252974570937084,,,,,,,,,
1999/01/28,0.416667,0.419271,0.41276,0.415365,22752.0,0,0,0,0,,,0.47526066666666666,,0.3773434666666667,,0.6252974570937084,,0.4226564,,,,,,,
1999/01/29,0.415365,0.416667,0.395833,0.395833,24403.2,0,0,0,0,,,0.46665249999999997,,0.3781101666666667,,0.6252974570937084,,0.41979179999999994,,,,,,,
1999/02/01,0.395833,0.40625,0.395833,0.403646,15470.4,0,0,0,0,,,0.45889166666666664,,0.38002195238095243,,0.6252974570937084,,0.409896,,,,,,,
1999/02/02,0.395833,0.40625,0.360677,0.372396,26409.6,0,0,0,0,,,0.454698625,,0.374294375,,0.6252974570937084,,0.40078139999999995,,,,,,,
1999/02/03,0.367188,0.385417,0.364583,0.380208,7512.0,0,0,0,0,,,0.448351,,0.37225077777777776,,0.6252974570937084,,0.3934896,,,,,,,
1999/02/04,0.385417,0.411458,0.380208,0.401042,18192.0,0,0,0,0,,,0.4463978333333333,,0.37165763333333335,,0.6252974570937084,,0.390625,0.40664069999999997,,,,,,
1999/02/05,0.407552,0.416667,0.397135,0.41276,13684.8,0,0,0,0,,,0.4447603939393939,,0.3732634848484848,,0.6252974570937084,,0.3940104,0.40690109999999996,,,,,,
1999/02/08,0.415365,0.416667,0.398438,0.398438,15408.0,0,0,0,0,,,0.4429256388888889,,0.37434863888888886,,0.6252974570937084,,0.3929688,0.4014324,,,,,,
